"Kod";"Nazwa";"Rodzaje chorób";"Wiek";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2011";5581;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2012";5070;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2013";4825;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2014";4781;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2015";4630;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"ogółem";"2016";4619;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"1999";25;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2000";24;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2001";39;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2002";35;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2003";24;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2004";33;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2005";26;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2006";23;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2007";31;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2008";29;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2009";24;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2010";20;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2011";27;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2012";23;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2013";20;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2014";23;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2015";18;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"0-14";"2016";15;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"1999";130;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2000";131;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2001";101;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2002";113;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2003";110;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2004";72;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2005";98;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2006";83;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2007";83;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2008";74;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2009";82;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2010";73;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2011";80;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2012";95;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2013";59;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2014";59;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2015";45;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"15-19";"2016";50;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"1999";2485;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2000";2475;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2001";2272;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2002";2007;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2003";1974;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2004";1763;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2005";1785;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2006";1735;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2007";1745;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2008";1549;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2009";1603;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2010";1432;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2011";1583;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2012";1505;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2013";1427;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2014";1405;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2015";1386;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"20-44";"2016";1422;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"1999";2486;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2000";2275;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2001";2192;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2002";2258;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2003";2180;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2004";2137;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2005";2139;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2006";2169;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2007";2330;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2008";2316;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2009";2309;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2010";2161;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2011";2551;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2012";2310;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2013";2179;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2014";2126;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2015";2126;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"45-64";"2016";2077;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"1999";1583;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2000";1613;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2001";1479;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2002";1483;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2003";1542;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2004";1303;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2005";1351;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2006";1219;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2007";1221;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2008";1126;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2009";1205;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2010";1070;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2011";1340;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2012";1137;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2013";1140;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2014";1168;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2015";1055;"osoba";"";
0000000;"POLSKA";"gruźlica potwierdzona bakteriologicznie";"65 i więcej";"2016";1055;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"1999";776;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2000";845;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2001";759;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2002";756;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2003";690;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2004";623;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2005";597;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2006";587;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2007";610;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2008";581;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2009";652;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2010";582;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2011";742;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2012";594;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2013";659;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2014";547;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2015";484;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"ogółem";"2016";435;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"1999";15;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2000";11;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2001";12;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2002";4;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2003";2;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2004";8;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2005";7;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2006";1;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2007";2;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2008";3;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2009";4;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2010";1;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2011";4;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2012";2;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2013";1;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2014";5;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2015";2;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"0-14";"2016";2;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"1999";15;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2000";18;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2001";9;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2002";17;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2003";10;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2004";7;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2005";11;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2006";3;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2007";9;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2008";11;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2009";12;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2010";7;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2011";6;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2012";13;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2013";9;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2014";4;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2015";7;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"15-19";"2016";5;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"1999";278;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2000";300;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2001";256;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2002";217;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2003";218;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2004";198;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2005";164;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2006";157;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2007";181;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2008";151;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2009";180;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2010";140;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2011";186;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2012";143;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2013";175;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2014";135;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2015";138;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"20-44";"2016";139;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"1999";293;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2000";315;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2001";272;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2002";330;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2003";283;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2004";270;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2005";268;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2006";283;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2007";283;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2008";281;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2009";308;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2010";290;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2011";377;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2012";299;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2013";319;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2014";264;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2015";240;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"45-64";"2016";202;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"1999";175;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2000";201;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2001";210;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2002";188;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2003";177;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2004";140;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2005";147;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2006";143;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2007";135;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2008";135;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2009";148;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2010";144;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2011";169;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2012";137;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2013";155;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2014";139;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2015";97;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"ogółem";"65 i więcej";"2016";87;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"1999";724;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2000";781;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2001";719;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2002";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2003";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2004";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2005";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2006";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2007";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2008";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2009";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2010";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2011";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2012";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2013";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2014";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2015";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"ogółem";"2016";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"1999";11;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2000";7;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2001";9;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2002";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2003";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2004";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2005";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2006";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2007";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2008";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2009";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2010";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2011";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2012";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2013";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2014";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2015";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"0-14";"2016";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"1999";14;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2000";14;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2001";9;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2002";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2003";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2004";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2005";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2006";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2007";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2008";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2009";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2010";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2011";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2012";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2013";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2014";;"osoba";"";
0200000;"DOLNOŚLĄSKIE";"gruźlica układu oddechowego";"15-19";"2015";;"osoba";"";
